1.1,0.0,5.00276,0.2918176,2513.8933,0.0
1.1,2.2222223,5.001441,0.33733705,3063.0962,0.0
1.1,4.4444447,5.002589,0.3610722,2173.3315,0.0
1.1,6.6666665,5.0007524,0.27440983,399.51138,0.0
1.1,8.888889,0.04232371,0.352149,24.49116,1.0
1.1,11.111111,0.041913092,1.2408743,13.151778,1.0
1.1,13.333333,0.04199308,3.1505148,9.039503,1.0
1.1,15.555555,0.042720556,5.097302,6.7049494,1.0
1.1,17.777779,0.043394208,6.50574,5.3660536,1.0
1.1,20.0,0.0437088,7.8533573,4.8742547,1.0
1.6444445,0.0,5.002573,0.24598426,1398.0142,0.0
1.6444445,2.2222223,5.0038443,0.19472055,1245.1969,0.0
1.6444445,4.4444447,5.0020914,0.20429528,468.64294,0.0
1.6444445,6.6666665,0.04265791,0.3590443,48.875763,1.0
1.6444445,8.888889,0.042684615,1.1290455,15.857851,1.0
1.6444445,11.111111,0.042742074,2.5867162,6.080465,1.0
1.6444445,13.333333,0.042740405,4.6696057,5.2340236,1.0
1.6444445,15.555555,0.04276198,5.5706444,4.517538,1.0
1.6444445,17.777779,0.042782784,6.0537596,4.2675815,1.0
1.6444445,20.0,0.04279256,6.160054,4.12854,1.0
2.1888888,0.0,5.0046663,0.22082072,1233.202,0.0
2.1888888,2.2222223,0.03710687,3.659374,7.0475492,1.0
2.1888888,4.4444447,0.042158306,0.42567194,15.518207,1.0
2.1888888,6.6666665,0.042686284,0.40125164,17.675846,1.0
2.1888888,8.888889,0.04290366,0.823937,2.9050665,1.0
2.1888888,11.111111,0.04266733,3.6804168,4.699659,1.0
2.1888888,13.333333,0.042668223,4.478527,4.159354,1.0
2.1888888,15.555555,0.04266268,4.7036734,3.9584482,1.0
2.1888888,17.777779,0.042663038,4.6825023,3.8686597,1.0
2.1888888,20.0,0.042663097,4.56789,3.8212478,1.0
2.7333333,0.0,5.0016575,0.16632263,288.1092,0.0
2.7333333,2.2222223,0.04232824,1.1255598,6.5329466,1.0
2.7333333,4.4444447,0.04258728,1.0782396,8.793976,1.0
2.7333333,6.6666665,0.042680442,1.2032758,14.887,1.0
2.7333333,8.888889,0.04266745,2.299265,3.983583,1.0
2.7333333,11.111111,0.042666495,3.775205,3.97194,1.0
2.7333333,13.333333,0.04266298,4.059291,3.8010294,1.0
2.7333333,15.555555,0.042663753,4.0546103,3.7411647,1.0
2.7333333,17.777779,0.042663157,3.9663255,3.7176142,1.0
2.7333333,20.0,0.042663157,3.86037,3.7068098,1.0
3.2777777,0.0,0.041677237,0.107431166,6.697545,1.0
3.2777777,2.2222223,0.042325914,0.45418605,8.285846,1.0
3.2777777,4.4444447,0.042691886,0.34336993,14.284926,1.0
3.2777777,6.6666665,0.042825818,1.1773629,4.8108625,1.0
3.2777777,8.888889,0.042666614,3.0370746,3.7985184,1.0
3.2777777,11.111111,0.04266852,3.6669507,3.6917205,1.0
3.2777777,13.333333,0.042666137,3.7249055,3.6475346,1.0
3.2777777,15.555555,0.04266298,3.659079,3.6380816,1.0
3.2777777,17.777779,0.04266268,3.568522,3.6365097,1.0
3.2777777,20.0,0.042663515,3.4797544,3.634909,1.0
3.8222222,0.0,0.04189706,0.63714564,45.97085,1.0
3.8222222,2.2222223,0.04272592,2.1111343,2.7088423,1.0
3.8222222,4.4444447,0.04267645,0.68623525,14.561946,1.0
3.8222222,6.6666665,0.04277748,1.6812496,3.3261216,1.0
3.8222222,8.888889,0.042666376,3.2975225,3.5942502,1.0
3.8222222,11.111111,0.042667985,3.5197814,3.5630744,1.0
3.8222222,13.333333,0.04266298,3.483511,3.5662642,1.0
3.8222222,15.555555,0.04266298,3.401841,3.5744104,1.0
3.8222222,17.777779,0.042663455,3.3184867,3.5786102,1.0
3.8222222,20.0,0.042663157,3.2435808,3.5786247,1.0
4.366667,0.0,0.042731464,1.2413498,29.955826,1.0
4.366667,2.2222223,0.04334569,0.30550095,5.1986556,1.0
4.366667,4.4444447,0.0426898,1.3810955,10.758903,1.0
4.366667,6.6666665,0.042666197,2.6213384,3.4351163,1.0
4.366667,8.888889,0.042666495,3.3576572,3.4778595,1.0
4.366667,11.111111,0.04266703,3.3828754,3.495893,1.0
4.366667,13.333333,0.04266298,3.3075774,3.5166645,1.0
4.366667,15.555555,0.042663693,3.2241066,3.5292518,1.0
4.366667,17.777779,0.04266298,3.1492484,3.5342898,1.0
4.366667,20.0,0.04266286,3.0853987,3.5343895,1.0
4.911111,0.0,0.04266888,0.40557584,25.309341,1.0
4.911111,2.2222223,0.042706788,2.478898,2.1300726,1.0
4.911111,4.4444447,0.04290539,1.5116546,3.4516323,1.0
4.911111,6.6666665,0.04266572,3.183592,3.3930387,1.0
4.911111,8.888889,0.042666912,3.3382592,3.4182532,1.0
4.911111,11.111111,0.04266697,3.267018,3.458088,1.0
4.911111,13.333333,0.042663276,3.1760354,3.4828887,1.0
4.911111,15.555555,0.042663813,3.095806,3.4954705,1.0
4.911111,17.777779,0.042663217,3.0290005,3.5000713,1.0
4.911111,20.0,0.042663157,2.9739985,3.5000875,1.0
5.4555554,0.0,0.042732537,0.4480128,14.728043,1.0
5.4555554,2.2222223,0.042841315,2.8312926,2.8641822,1.0
5.4555554,4.4444447,0.042666495,3.7307014,3.2040703,1.0
5.4555554,6.6666665,0.042665243,3.416384,3.3158886,1.0
5.4555554,8.888889,0.04266709,3.2886996,3.388946,1.0
5.4555554,11.111111,0.042666793,3.1708493,3.434777,1.0
5.4555554,13.333333,0.04266393,3.0752022,3.4584656,1.0
5.4555554,15.555555,0.04266298,3.0000541,3.4696589,1.0
5.4555554,17.777779,0.042663813,2.940419,3.473584,1.0
5.4555554,20.0,0.042663813,2.8925753,3.4735904,1.0
6.0,0.0,0.042695105,1.9627566,15.254697,1.0
6.0,2.2222223,0.042675138,1.3714223,1.8196756,1.0
6.0,4.4444447,0.04266393,5.255412,2.7491865,1.0
6.0,6.6666665,0.04266596,3.4912643,3.2772415,1.0
6.0,8.888889,0.042666614,3.2297277,3.3754842,1.0
6.0,11.111111,0.042666733,3.0911286,3.4194734,1.0
6.0,13.333333,0.042663634,2.9962537,3.4401932,1.0
6.0,15.555555,0.0426628,2.9266365,3.449696,1.0
6.0,17.777779,0.042663634,2.8732448,3.452995,1.0
6.0,20.0,0.042663813,2.8312438,3.453042,1.0
