1.1,5.0,0.05252775,3.0,0.0,0.0,0.0
1.1,7.7777777,0.10374486,0.0,0.0,3.0,0.0
1.1,10.555555,0.6007738,0.0,0.0,3.0,0.0
1.1,13.333333,0.87248755,0.0,0.0,3.0,0.0
1.1,16.11111,1.1822728,0.0,1.0,2.0,0.0
1.1,18.88889,1.4802989,0.0,0.0,3.0,0.0
1.1,21.666666,1.813215,0.0,0.0,3.0,0.0
1.1,24.444445,2.0314927,0.0,0.0,3.0,0.0
1.1,27.222221,2.0355477,0.0,0.0,3.0,0.0
1.1,30.0,2.1140103,0.0,0.0,3.0,0.0
1.2555555,5.0,0.053794824,3.0,0.0,0.0,0.0
1.2555555,7.7777777,0.49413076,0.0,0.0,3.0,0.0
1.2555555,10.555555,0.8003836,0.0,0.0,3.0,0.0
1.2555555,13.333333,1.1346035,0.0,0.0,3.0,0.0
1.2555555,16.11111,1.5348094,0.0,0.0,3.0,0.0
1.2555555,18.88889,1.8143849,0.0,0.0,3.0,0.0
1.2555555,21.666666,1.9802625,0.0,0.0,3.0,0.0
1.2555555,24.444445,1.9095345,0.0,0.0,3.0,0.0
1.2555555,27.222221,1.8853991,0.0,0.0,3.0,0.0
1.2555555,30.0,1.7565618,0.0,0.0,3.0,0.0
1.4111111,5.0,0.050396122,3.0,0.0,0.0,0.0
1.4111111,7.7777777,0.5827451,0.0,1.0,2.0,0.0
1.4111111,10.555555,0.98320675,0.0,0.0,3.0,0.0
1.4111111,13.333333,1.4240869,0.0,0.0,3.0,0.0
1.4111111,16.11111,1.7673914,0.0,0.0,3.0,0.0
1.4111111,18.88889,1.8612028,0.0,0.0,3.0,0.0
1.4111111,21.666666,1.8033085,0.0,0.0,3.0,0.0
1.4111111,24.444445,1.6495857,0.0,0.0,3.0,0.0
1.4111111,27.222221,1.5986286,0.0,0.0,3.0,0.0
1.4111111,30.0,1.51245,0.0,0.0,3.0,0.0
1.5666667,5.0,0.062491886,0.0,0.0,3.0,0.0
1.5666667,7.7777777,0.69597393,0.0,0.0,3.0,0.0
1.5666667,10.555555,1.1892934,0.0,0.0,3.0,0.0
1.5666667,13.333333,1.5477641,0.0,0.0,3.0,0.0
1.5666667,16.11111,1.6897612,0.0,0.0,3.0,0.0
1.5666667,18.88889,1.6524457,0.0,0.0,3.0,0.0
1.5666667,21.666666,1.5788289,0.0,0.0,3.0,0.0
1.5666667,24.444445,1.5049585,0.0,0.0,3.0,0.0
1.5666667,27.222221,1.4298947,0.0,0.0,3.0,0.0
1.5666667,30.0,1.3660498,0.0,0.0,3.0,0.0
1.7222222,5.0,0.046732377,0.0,0.0,3.0,0.0
1.7222222,7.7777777,0.8348564,0.0,0.0,3.0,0.0
1.7222222,10.555555,1.3485887,0.0,0.0,3.0,0.0
1.7222222,13.333333,1.6097223,0.0,0.0,3.0,0.0
1.7222222,16.11111,1.6162015,0.0,0.0,3.0,0.0
1.7222222,18.88889,1.5346054,0.0,0.0,3.0,0.0
1.7222222,21.666666,1.4584738,0.0,0.0,3.0,0.0
1.7222222,24.444445,1.3539616,0.0,0.0,3.0,0.0
1.7222222,27.222221,1.3053386,0.0,0.0,3.0,0.0
1.7222222,30.0,1.2615708,0.0,0.0,3.0,0.0
1.8777778,5.0,0.07843811,0.0,0.0,3.0,0.0
1.8777778,7.7777777,0.97426254,0.0,0.0,3.0,0.0
1.8777778,10.555555,1.4018004,0.0,0.0,3.0,0.0
1.8777778,13.333333,1.5449222,0.0,0.0,3.0,0.0
1.8777778,16.11111,1.5076,0.0,0.0,3.0,0.0
1.8777778,18.88889,1.4147274,0.0,0.0,3.0,0.0
1.8777778,21.666666,1.3386394,0.0,0.0,3.0,0.0
1.8777778,24.444445,1.2774813,0.0,0.0,3.0,0.0
1.8777778,27.222221,1.2263068,0.0,0.0,3.0,0.0
1.8777778,30.0,1.1742555,0.0,0.0,3.0,0.0
2.0333333,5.0,0.19339257,0.0,0.0,3.0,0.0
2.0333333,7.7777777,1.0873321,0.0,0.0,3.0,0.0
2.0333333,10.555555,1.4776607,0.0,0.0,3.0,0.0
2.0333333,13.333333,1.4891276,0.0,0.0,3.0,0.0
2.0333333,16.11111,1.4133224,0.0,0.0,3.0,0.0
2.0333333,18.88889,1.3333687,0.0,0.0,3.0,0.0
2.0333333,21.666666,1.2535666,0.0,0.0,3.0,0.0
2.0333333,24.444445,1.2053984,0.0,0.0,3.0,0.0
2.0333333,27.222221,1.1489273,0.0,0.0,3.0,0.0
2.0333333,30.0,1.1255089,0.0,0.0,3.0,0.0
2.1888888,5.0,0.2190613,0.0,0.0,3.0,0.0
2.1888888,7.7777777,1.189568,0.0,0.0,3.0,0.0
2.1888888,10.555555,1.4513168,0.0,0.0,3.0,0.0
2.1888888,13.333333,1.3941852,0.0,0.0,3.0,0.0
2.1888888,16.11111,1.3058237,0.0,0.0,3.0,0.0
2.1888888,18.88889,1.2510691,0.0,0.0,3.0,0.0
2.1888888,21.666666,1.1879486,0.0,0.0,3.0,0.0
